File Name,Bag Of Words,Dominant Topic 1,Dominant Topic 2,Dominant Topic 3
fqrN4svGI9IyKjqj.txt,"['advice', 'bruddah', 'want', 'advice', ""that's"", 'pressure', 'iris', 'man', ""that's"", 'pressure', 'eye', ""that's"", 'pressure', 'sinus', ""there's"", 'pressure', 'mind', 'see', 'put', 'pressure', 'peer', 'put', 'pressure', 'diamond', 'wait', 'lie', ""tellin'"", 'lie', 'man', 'got', 'gun', 'knife', 'man', 'got', 'wife', 'man', 'got', 'clientele', 'buy', 'sell', 'nine', 'kilo', 'bar', ""q's"", ""5's"", 'guy', 'spend', 'age', 'wasting_time', 'time', ""i'm"", 'time', 'saving', 'chasing', ""what's"", 'mine', ""can't"", 'celebrating', 'til', 'wage', 'getting', 'wide', 'getting', 'wide', 'wage', 'celebrating', 'night', 'choosing', 'hype', 'cruise', 'drive', 'man', 'got', 'two', 'cent', 'care', 'nuisance', 'rhyme', 'youtdem', 'write', 'gotta', 'say', 'free', 'mandem', 'inside', 'gotta', 'say', 'relevant', 'rhyme', 'spit', 'teach', 'eloquence', 'fine', 'fine', 'look', 'face', 'tryna', ""ain't"", 'tryna', 'copy', 'man', ""i'm"", 'ere', 'talking_bout', ""they're"", 'barking', ""they're"", 'hardly', 'teeth', 'garn', 'garn', 'really', ""i'm"", 'master', 'wave', 'master', 'craft', 'jack', 'every', 'trade', 'little', 'carcass', 'car', 'suttin', 'earlier', ""i've"", 'made', 'see', 'drop', 'little', 'bar', 'leave', 'burning', 'spray', 'really', 'win_race', 'right', ""i'm"", 'road', 'pree', 'way', ""i'm"", 'walking', 'copy', 'stroll', 'little', 'know', 'manifest', 'goal', 'get', 'way', 'may', 'manifest', 'pole', 'swing', 'face', 'swing', 'jaw', 'look', 'teeth', 'spinning', 'floor', 'second', 'thought', 'hit', 'floor', 'late', 'thing', ""ca'"", 'brought', 'drama', 'door', 'look', 'face', 'tryna', ""ain't"", 'tryna', 'copy', 'man', ""i'm"", 'ere', 'talking_bout', ""they're"", 'barking', ""they're"", 'hardly', 'teeth', 'garn', 'garn', 'intrinsic', 'wiz', 'win', 'dim', 'nitwit', 'drip', 'diction', 'year', 'might', 'end', 'kid', 'get', 'two', 'cheap', 'big', 'bit', 'put', 'pocket', 'send', 'guy', 'fall', 'profit', 'dissing', 'listen', 'fickle', 'fam', 'pick', 'another', 'cell', 'pick', 'another', 'gang', 'pick', 'another', 'girl', 'pick', 'another', 'world', 'aloud', 'little', 'man', 'mandem', 'road', 'fully', 'know', 'wizzy', 'walked', 'hella', 'dough', 'rolled', 'stretched', 'growed', ""ca'"", 'whole', 'scene', 'wanna', 'fuck', 'know', 'dat', 'love', 'dat', ""i'll"", 'hold', 'fully', 'close', ""there's"", 'ten', 'penny', 'scoping', 'little', 'bar', 'joke', 'feel', 'fine', 'kind', 'form', 'coming', 'wanna', 'approaching', 'wanna', 'wasteman', 'wizzy', 'wanna', 'nobody', ""i'm"", 'winner', 'wanna', 'window', 'washer', 'wanna', 'wheel', 'wonder', ""i'm"", 'waking', 'demographic', 'sicker', 'version', ""i'm"", 'problem', 'mandem', 'mandem', 'manna', 'know', 'well', ""i'm"", 'millie', 'believe', 'self', ""i'm"", 'killing', 'really', 'fan', 'dem', 'feeling', 'big', 'city', 'man', 'never', 'come', 'really', 'way', 'came', 'villain', 'showed', 'everybody', ""i'm"", 'lyrically', 'silly', 'bet', 'billy', 'top', 'bill', 'bet', 'bill', 'better', 'wizzy', 'man', ""ain't"", 'even', 'relevant', 'evidently', ""we're"", 'ahead', 'resident', 'partly', 'physical', 'regiment', 'mainly', 'whit', 'intelligence', ""tellin'"", 'turn', ""i'll"", 'turn', ""i'll"", 'turn', 'turn', 'dinner', 'whilst', ""i'm"", 'eating', 'venison', 'looking', 'elegant', ""i'm"", 'element', 'levelling', 'evidence', 'nobody', 'deading', 'militant', 'meaning', ""i'm"", 'overly', 'permanent', 'venomous', 'meaning', 'promoter', 'overly', 'generous', 'meaning', ""i'm"", 'getting', 'bill', 'without', 'benefit', 'hell', 'life', ""i've"", 'living', ""i'm"", 'loving', 'life', ""i've"", 'living', 'live', 'hell', 'moving', 'menacing', 'nemesis', 'overly', 'devilish', 'embellishing', 'look', 'heavy', 'ting', 'move', 'like', 'wedding_ring', 'hereditary', 'wizzy', 'benevolent', 'look', 'property', 'nearly', 'got', 'ten', 'know', 'listening', 'wizzy', 'shelling', 'man', 'uppity', 'nobody', 'belling', ""they're"", 'talking', 'like', 'really', 'want', 'see', 'mandem', 'flesh', 'everybody', 'wanna', 'comment', 'lyric', 'wizzy', 'dropping', 'best', 'eenie', 'meanie', 'minie', 'even', 'matter', 'spinning', 'wizzy', 'deck', 'everybody', 'wanna', 'see', 'wizzy', 'wizzy', 'walking', 'step', 'look', 'face', 'tryna', ""ain't"", 'tryna', 'copy', 'man', ""i'm"", 'ere', 'talking_bout', ""they're"", 'barking', ""they're"", 'hardly', 'teeth', 'garn', 'garn']",Topic 1,Topic 14,Topic 6
fqRphjrDbmNJrjrg.txt,"['hold', ""i'm"", 'choking', 'give', 'second', 'collect', 'must', 'joking', 'otherwise', ""i'm"", 'laughing', 'hold', 'minute', 'let', 'check', ""invitation's"", 'fake', 'must', 'ticket', 'tout', 'hear', 'hear', 'hear', 'shout', ""i'm"", 'stepping', 'hear', 'hear', 'hear', 'shout', ""i'm"", 'stepping', 'little', 'grey', 'fairy_tale', 'little', 'white', 'lie', 'everything', 'exhale', 'attracting', 'fly', 'rail', 'cry', 'eye', 'everything', 'exhale', 'attracting', 'fly', 'please', 'stay', 'moment', ""i'll"", 'give', 'listening', 'need', 'showman', 'need', 'drama', 'said', 'bleed', ""i'm"", 'excited', 'come', 'surprise', 'sweep_foot', 'enlighten', 'special', 'thing', 'bout', 'need', 'hear', 'hear', 'hear', 'shout', ""i'm"", 'stepping', 'hear', 'hear', 'hear', 'shout', ""i'm"", 'stepping', 'little', 'grey', 'fairy_tale', 'little', 'white', 'lie', 'everything', 'exhale', 'attracting', 'fly', 'rail', 'cry', 'eye', 'everything', 'exhale', 'attracting', 'fly', ""how'd"", 'think', 'felt', 'stuck', 'knife', 'know', 'heart', 'died', 'aching', 'piece', 'medicine', 'outside', 'tryna', 'get', 'baby', 'would', 'care', 'want', 'baby', 'would', 'care', 'baby', 'would', 'care', 'need', 'baby', 'would', 'care', 'little', 'grey', 'fairy_tale', 'little', 'white', 'lie', 'everything', 'exhale', 'attracting', 'fly', 'rail', 'cry', 'eye', 'everything', 'exhale', 'attracting', 'fly']",Topic 14,Topic 6,Topic 3
FQs0gH1ZmGLPm0eH.txt,"['world', 'fire', 'one', 'could', 'save', 'strange', 'desire', 'make', 'foolish', 'people', 'never', 'dreamed', ""i'd"", 'meet', 'somebody', 'like', 'never', 'dreamed', ""i'd"", 'lose', 'somebody', 'like', 'want', 'fall', 'love', 'want', 'fall', 'love', 'wicked', 'game', 'play', 'make', 'feel', 'way', 'wicked', 'thing', 'make', 'dream', 'wicked', 'thing', 'say', 'never', 'felt', 'way', 'wicked', 'thing', 'make', 'dream', 'want', 'fall', 'love', 'want', 'fall', 'love', 'world', 'fire', 'one', 'could', 'save', 'strange', 'desire', 'make', 'foolish', 'people', 'never', 'dreamed', ""i'd"", 'meet', 'somebody', 'like', 'never', 'dreamed', ""i'd"", 'lose', 'somebody', 'like', 'want', 'fall', 'love', 'want', 'fall', 'love', 'nobody', 'love', 'one']",Topic 14,Topic 15,Topic 2
fQTdBzQ27CVPyih9.txt,"['see', 'valentine', 'sent', 'via', 'pantomime', ""watchin'"", 'someone_else', 'stared', 'cut', ""i'll"", 'cause', ""i'm"", 'free', 'fugitive', 'dull', 'flee', ""i'm"", 'amorous', 'reach', 'still', 'life', 'drawing', 'peach', ""i'm"", 'tulip', 'cup', 'stand', 'chance', 'growing', ""i've"", 'made', 'peace', ""i'm"", 'dead', ""i'm"", 'done', 'watched', 'live', 'fun', 'root', 'love', 'root', 'love', 'made', 'dinner', 'date', 'teardrop', 'seasoned', 'every', 'plate', 'tried', 'dance', 'lost', 'nerve', 'cramped', 'learning', 'curve', ""i'm"", 'tulip', 'cup', 'stand', 'chance', 'growing', ""i'm"", 'resigned', 'sail', 'wake', 'tale', 'root', 'love', 'root', 'love', 'root', 'love', 'root', 'love']",Topic 14,Topic 3,Topic 1
fQTZ7nOrICndZiMu.txt,"['light', 'smoke', 'one', 'giving', 'one', 'cause', ""they'll"", 'kill', 'sooner', 'expectation', 'favorite', 'liar', 'favorite', 'scar', 'favorite', 'scar', 'could', 'died', 'hope', 'choke', 'word', 'kiss', 'bottle', 'confess', 'bury', 'memory', 'ash', 'yeah', 'inside', 'said', 'loved', 'lied', ""let's"", 'play_game', 'called', 'catch', 'fire', 'piss', 'put', 'stop', 'burning_bridge', 'drive', 'forget', 'bury', 'memory', ""smile's"", 'rope', 'wrap', 'tight', 'around', 'throat', 'drive', 'home', 'joke', 'kid', 'used', 'see', 'jealousy', 'breaking', 'heart', 'never', 'looked', 'cool', 'wrap', 'car', 'around', 'tree', 'makeup', 'look', 'great', 'next', 'teeth', 'teeth', ""let's"", 'play_game', 'called', 'catch', 'fire', 'piss', 'put', 'stop', 'burning_bridge', 'drive', 'forget', 'bury', 'memory', ""smile's"", 'rope', 'wrap', 'tight', 'around', 'throat', 'bury', 'memory', ""smile's"", 'rope', 'wrap', 'tight', 'around', 'throat', 'bury', 'memory', 'around', 'throat']",Topic 14,Topic 3,Topic 6
Fqu7bJouZILXYIUH.txt,"['see', 'time', ""i've"", 'wasted', 'life', 'passing', 'hard', 'keep', 'living', ""tryin'"", 'keep', 'dream', 'alive', 'try', 'tell', 'worth', 'word', 'never', 'come', 'cause', 'wanna', 'find', 'truth', 'tell', 'begin', 'lost', 'edge', 'dying', 'world', 'cold', 'begin', ""i'm"", 'alive', 'see', ""i'm"", 'ready', 'one', 'step', 'take', 'late', 'wanna', 'reach', 'end', 'begin', 'begin', 'hold', 'breath', 'keep', 'searching', 'life', 'found', 'cause', 'wanna', 'know', 'truth', 'tell', 'begin', 'lost', 'edge', 'dying', 'world', 'cold', 'begin', ""i'm"", 'alive', 'see', ""i'm"", 'ready', 'yeah', 'one', 'step', 'take', 'late', 'wanna', 'reach', 'end', 'begin', 'regret', ""i've"", 'kept', 'inside', ""i'll"", 'let', 'thing', 'never', 'tried', ""i'll"", 'let', 'wont', 'rest', 'see', 'truth', 'need', 'lost', 'edge', 'dying', 'world', 'cold', ""i'm"", 'alive', 'see', ""i'm"", 'ready', 'begin', 'lost', 'edge', 'dying', 'world', 'cold', 'begin', ""i'm"", 'alive', 'see', ""i'm"", 'ready', 'yeah', 'one', 'step', 'take', 'late', 'wanna', 'reach', 'end', 'begin', 'begin']",Topic 1,Topic 3,Topic 6
fqvEgwapRUre9ldH.txt,"['yeah', 'feel', 'like', 'falling', 'love', 'tonight', 'star', 'lighting', 'feel', 'perfect', 'melody', 'verse', 'flowing', 'mind', 'wanna', 'lean', 'forward', 'kiss', 'know', 'worth', 'barely', 'know', 'baby', 'know', 'time', 'see', 'way', 'strobe_light', 'dancing', 'look', 'eye', 'feel', 'like', 'falling', 'love', 'tonight', 'tonight', 'falling', 'love', 'tonight', 'baby', ""i'm"", 'taking', 'chance', 'romance', 'air', 'feel', 'like', 'falling', 'love', 'tonight', 'falling', 'love', 'tonight', 'hope', 'ready', 'baby', 'moon', 'get', 'high', ""let's"", 'start', 'kiss', 'falling', 'love', 'tonight', 'hear', 'wind', 'whisper', 'name', 'air', 'falling', 'love', 'tonight', 'last', 'night', 'one', ""missin'"", 'falling', 'love', 'tonight', 'tonight', 'standing', 'right', 'falling', 'love', 'tonight', 'feel', 'like', 'movie', 'play', 'soundtrack', 'feel', 'like', 'found', 'man', 'want', 'heart', 'knew', 'moment', 'blew', 'know', ""doin'"", 'best', ""part's"", 'bout', 'start', 'baby', 'see', 'way', 'strobe_light', 'dancing', 'look', 'eye', 'feel', 'like', 'falling', 'love', 'tonight', 'tonight', 'falling', 'love', 'tonight', 'baby', ""i'm"", 'taking', 'chance', 'romance', 'air', 'feel', 'like', 'falling', 'love', 'tonight', 'falling', 'love', 'tonight', 'hope', 'ready', 'baby', 'moon', 'get', 'high', ""let's"", 'start', 'kiss', 'falling', 'love', 'tonight', 'hear', 'wind', 'whisper', 'name', 'air', 'baby', 'falling', 'love', 'tonight', 'last', 'night', 'one', ""missin'"", 'falling', 'love', 'tonight', 'tonight', 'standing', 'right', 'falling', 'love', 'tonight', 'like', ""i'm"", 'cloud', 'cause', 'know', 'found', 'really', 'think', 'found', 'future', 'club', 'caught', 'trend', 'saw', 'stand', 'think', ""i'm"", 'ready', 'baby', 'see', 'way', 'strobe_light', 'dancing', 'look', 'eye', 'yeah', 'feel', 'like', 'falling', 'love', 'tonight', 'tonight', 'falling', 'love', 'tonight', 'baby', ""i'm"", ""i'm"", ""takin'"", 'chance', 'romance', 'air', 'feel', 'like', 'falling', 'love', 'tonight', 'falling', 'love', 'tonight', 'hope', 'ready', 'baby', 'moon', 'get', 'high', ""let's"", 'start', 'kiss', 'falling', 'love', 'tonight', 'hear', 'wind', 'whisper', 'name', 'air', 'baby', 'falling', 'love', 'tonight', 'last', 'night', 'one', ""missin'"", 'falling', 'love', 'tonight', 'tonight', 'standing', 'right', 'falling', 'love', 'tonight']",Topic 14,Topic 5,Topic 1
FQVp0TfUArszdvIr.txt,"['got', 'eye', 'everything', 'see', 'want', 'hot', 'love', 'emotion', 'endlessly', 'got', 'eye', 'everything', 'see', 'want', 'hot', 'love', 'emotion', 'endlessly', ""can't"", 'get', 'left', 'mark', 'want', 'hot', 'love', 'emotion', 'cause', 'good', 'girl', 'know', 'good', 'girl', 'know', 'act', 'different', 'around', 'different', 'around', 'cause', 'good', 'girl', 'know', 'good', 'girl', 'know', 'act', 'different', 'around', 'different', 'hold', ""we're"", 'going', 'home', 'hold', ""we're"", 'going', 'home', 'hard', 'thing', 'alone', 'hold', ""we're"", 'going', 'home', 'got', 'eye', 'everything', 'see', 'want', 'hot', 'love', 'emotion', 'endlessly', ""can't"", 'get', 'left', 'mark', 'want', 'hot', 'love', 'emotion', 'cause', 'good', 'girl', 'know', 'know', 'good', 'girl', 'know', 'know', 'act', 'different', 'around', 'different', 'different', 'around', 'different', 'cause', 'good', 'girl', 'know', 'know', 'good', 'girl', 'know', 'know', 'act', 'different', 'around', 'different', 'different', 'hold', ""we're"", 'going', 'home', 'going', 'home', 'hold', ""we're"", 'going', 'home', 'going', 'home', 'hard', 'thing', 'alone', 'know', 'get', 'hard', 'hold', ""we're"", 'going', 'home', ""we're"", 'going', 'home', 'ohh', 'guess', ""that's"", 'motion', 'ohh', 'guess', ""that's"", 'motion', 'guess', ""that's"", 'motion']",Topic 14,Topic 11,Topic 6
FQvuEqeK4YkPwARJ.txt,"['one', 'two_three', 'sway', 'swing', 'make', 'life', 'simple', 'thing', 'guess', 'space', 'dust', 'help', 'know', 'mean', 'water', 'scape', 'religion', 'change', 'frown', 'happy', 'thing', 'start', 'think', 'better', 'second', 'time', 'around', 'end', ""can't"", 'heard', 'maybe', 'scary', 'know', 'killed', 'prophet', 'left', 'maybe', 'soaking_wet', 'without', 'nothing', 'love', ""we've"", 'enough', 'yes', ""we've"", 'enough', 'start', 'think', 'better', 'second', 'time', 'around', 'end', ""can't"", 'start', 'think', 'better', 'second', 'time', 'around', 'end', ""can't"", 'end', 'sway', 'swing', 'end', 'make', 'life', 'simple', 'thing', 'end', 'everyone', 'welcome', 'space', 'age', 'nothing', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']",Topic 14,Topic 19,Topic 6
FQvye8tNFpEbNOng.txt,"['bird', 'could', 'fly', 'far', 'far', 'far', 'away', 'hand', 'shaking', ""there's"", 'nothing', 'fear', ""i'm"", 'wide_awake', 'ghost', 'lay_beside', 'shut', 'tear', 'keep', 'rolling', 'wanna', 'feel', 'way', 'rise', 'right', 'rise', 'right', 'rise', 'know', 'get', 'ground', 'rise', 'right', 'rise', 'right', 'rise', 'know', 'get', 'ground', 'stop', 'minute', 'cause', ""i'm"", 'cold', 'river', 'dry', 'heart', 'beat', 'right', 'anymore', 'rise', 'right', 'rise', 'right', 'rise', 'know', 'get', 'ground', 'rise', 'right', 'rise', 'right', 'rise', 'know', 'get', 'ground', 'call', ""i'm"", 'breaking', 'leave', 'river', 'rough', 'say', 'going', 'make', 'stop', 'pretending', 'rise', 'way', 'need', 'love', 'leave', 'river', 'rough', 'stop', 'pretending', 'rise_rise', 'rise']",Topic 14,Topic 6,Topic 0
FQWAMKhKgutuKwDN.txt,"['fuck', ""i'm"", 'negative_creep', 'doe', 'government', 'bring', 'recession', 'policeman', 'tone', 'depression', 'half', 'people', 'living', 'depression', 'tell', 'negative', 'vibration', 'got', 'station', 'tell', 'till', 'bigger', 'vibration', 'one', 'origin', 'positive', 'far', 'see', 'antipositive', 'negative', 'vibration', 'negative', 'vibration', 'negative', 'vibration', 'fuck', ""i'm"", 'negative_creep', 'fuck', ""i'm"", 'negative_creep', 'fuck', ""i'm"", 'negative_creep', 'saying', 'smile', 'teeth', 'right', 'saying', 'teeth', 'future', 'bright', 'telling', 'smiling', 'make', 'right', 'stad', 'take', 'fight', 'many', 'smiling', 'many', 'smiling', 'chipaya', 'look', 'window', ""i'm"", 'put', 'pipe', 'look', 'window', 'man', 'live', 'depress', 'live', 'depress', 'live', 'depress', 'live', 'depress', 'live', 'depress', 'live', 'depress', 'negative', 'vibration', 'live', 'depress', 'negative', 'viration', 'live', 'depress', 'negative', 'viration', 'fuck', ""i'm"", 'negative_creep', 'fuck', ""i'm"", 'negative_creep', 'fuck', ""i'm"", 'negative_creep', 'fuck', ""i'm"", 'negative_creep', 'fuck', ""i'm"", 'negative_creep']",Topic 3,Topic 1,Topic 11
FqWb59simoDvTi01.txt,"['twenty_five', 'season', 'dope', 'three', 'sheet', 'wind', 'like', 'clothes', 'line', 'rope', ""he's"", 'spider_web', 'tiny', 'woman', 'heap', 'sin', 'developing', 'body', 'beginning', 'said', 'anybody', 'bruised', 'like', 'cherry', 'ripe', 'peach', 'could', 'known', 'came', 'like', 'tick', 'news', 'little', 'blue_eyed', 'soul', 'black', 'blue', 'new', 'high', 'moon', 'like', 'skin', 'like', 'grass', ""let's"", 'smoke', 'real', 'fast', 'anybody', 'deep', 'like', 'graveyard', 'wired', 'like', 'could', 'known', ""she'd"", 'almost', 'anything', 'pretty', 'thing', 'time', 'meet', 'doe', 'daddy', 'shotgun', 'deep', 'like', 'graveyard', 'ripe', 'peach', 'could', 'known', 'fifteen']",Topic 3,Topic 14,Topic 4
fR9WcKogDjvZ9nwY.txt,"['got', 'busted', 'heart', 'got', 'broken', 'dream', 'somebody', 'tore_apart', 'rainy_day', 'leave', 'note', 'leave', 'trace', 'look', 'phone', 'look', 'face', 'well', 'give', 'love', 'gonna', 'find', 'feel', 'gut', 'remind', 'nothing', 'good', 'come', 'without', 'little', 'pain', 'got', 'brand_new', 'start', 'got', 'real', 'good', 'heart', 'gotta', 'smile', 'give', 'gonna', 'okay', 'one', 'looking', 'round', ""lookin'"", 'someone', 'gotta', 'trust', 'love', 'love', 'way', ""could've"", 'never', 'known', 'dice', 'gonna', 'roll', 'still', 'got', 'little', ""mo'"", 'little', 'fight', 'gotta', 'dance', 'truth', 'wrestle', 'booze', 'gotta', 'wipe', 'lonely', 'teardrop', 'eye', 'give', 'love', 'gonna', 'find', 'feel', 'gut', 'remind', 'nothing', 'good', 'come', 'without', 'little', 'pain', 'got', 'brand_new', 'start', 'got', 'real', 'good', 'heart', 'gotta', 'smile', 'give', 'gonna', 'okay', 'one', 'looking', 'round', ""lookin'"", 'someone', 'gotta', 'trust', 'love', 'love', 'way', 'give', 'love', 'gonna', 'find', 'feel', 'gut', 'remind', 'nothing', 'good', 'come', 'without', 'little', 'pain', 'got', 'brand_new', 'start', 'got', 'real', 'good', 'heart', 'gotta', 'smile', 'give', 'gonna', 'okay', 'one', 'looking', 'round', ""lookin'"", 'someone', 'gotta', 'trust', 'love', 'love', 'way', 'gotta', 'trust', 'love', 'love', 'way', 'love', 'way']",Topic 14,Topic 3,Topic 11
fRA7TKYiXKiLS8uJ.txt,"['awake', 'first', 'light', 'bag_packed', ""i'm"", 'ready', 'act', 'little_bit', 'uptight', ""i'm"", 'carrying', 'weight', 'still', 'carrying', 'weight', 'thing', 'come', 'right', 'turning', 'back', ""i'm"", 'fence', 'stroke', 'insight', 'know', 'take', 'accept', 'fake', 'worry', 'come', 'around', 'around', 'black', 'road', 'burning', 'reddish', 'sunset', 'keep', 'steady', ""i'm"", 'far', 'mile', 'away', 'wheel', 'spinning', 'leaving', 'trace', 'remind_remind', 'beautiful', 'sunday', ""can't"", 'live', 'without', ""let's"", 'get', 'together', 'remind_remind', ""i'm"", 'alone', ""can't"", 'live', 'without', 'place', 'call', 'home', 'future', 'bright', 'built', 'sand', 'like', 'fair', 'weather', 'friend', 'take', 'one', 'bite', 'carrying', 'weight', 'still', 'carrying', 'weight', 'turn', 'diamond', 'graphite', 'thing', 'bad', 'might', 'need', 'hand', 'finally', 'arrive', 'made', 'home', 'safe', 'smile', 'chafe', 'worry', 'come', 'around', 'around', 'black', 'road', 'burning', 'reddish', 'sunset', 'keep', 'steady', ""i'm"", 'far', 'mile', 'away', 'wheel', 'spinning', 'leaving', 'trace', 'waiting', 'night', 'last', 'forever', 'everyone', 'repeat', 'hit', 'floor', ""let's"", 'make', 'even', 'better', 'waiting', 'night', 'last', 'forever', 'everyone', 'repeat', 'hit', 'floor', ""let's"", 'make', 'even', 'better', 'remind_remind', 'beautiful', 'sunday', ""can't"", 'live', 'without', ""let's"", 'get', 'together', 'remind_remind', ""i'm"", 'alone', ""can't"", 'live', 'without', 'place', 'call', 'home', 'remind_remind', ""can't"", 'live', 'without', 'remind_remind', ""can't"", 'live', 'without']",Topic 14,Topic 3,Topic 6
fraglE0va6B3zUwB.txt,"['let', 'walk', 'away', 'let', 'leave', 'without_trace', 'stand', 'taking', 'every', 'breath', 'one', 'really', 'knew', 'walk', 'away', 'watch', 'leave', 'cause', ""we've"", 'shared', 'laughter', 'pain', 'even', 'shared', 'tear', 'one', 'really', 'knew', 'take', 'look', 'well', ""there's"", 'empty_space', ""there's"", 'nothing', 'left', 'remind', 'memory', 'face', 'take', 'look', 'well', ""there's"", 'empty_space', 'coming', 'back', 'odds', ""that's"", ""i've"", 'got', 'face', 'sponsored', 'link', 'wish', 'could', 'make', 'turn', 'around', 'turn', 'around', 'see', 'cry', ""there's"", 'much', 'need', 'say', 'many', 'reason', 'one', 'really', 'knew', 'take', 'look', 'well', ""there's"", 'empty_space', ""there's"", 'nothing', 'left', 'remind', 'memory', 'face', 'take', 'look', 'cause', ""that's"", 'empty_space', 'wait', ""that's"", ""i've"", 'got', 'face', 'take', 'good', 'look', 'cause', ""i'll"", 'still', 'standing', 'coming', 'back', 'odds', 'chance', ""i've"", 'got', 'take', 'take', 'look']",Topic 14,Topic 6,Topic 1
FrBItzqHjTU0YKUi.txt,"['wake', 'sleepy', 'wide_awake', 'walking', 'dead', ""death's"", 'best_friend', 'create', 'disaster', ""i'm"", 'master', 'killing', ""there's"", 'innocence', ""there's"", 'pain', ""i'm"", 'empty', 'master', 'master', 'save', 'master', 'master', 'kill', 'give', 'cause', ""that's"", ""i've"", 'already', 'done', ""body's"", 'breaking', 'feel', 'mind', 'getting', 'numb', 'hurt', ""can't"", 'escape', 'hell', 'always', 'blaming', 'always', 'chasing', 'broken', 'dream', 'keep', 'screaming', 'one', 'ever', 'hears', 'master', 'master', 'save', 'master', 'master', 'kill', 'give', 'cause', ""that's"", ""i've"", 'already', 'done', ""body's"", 'breaking', 'feel', 'mind', 'getting', 'numb', 'bleeding', 'disconnection', 'lost', 'inside', 'forsaken', 'reflection', 'abandoning', ""i'm"", 'wide_awake', ""i'm"", 'wide_awake', 'give', 'give', 'give', 'give', ""i'm"", 'wide_awake', 'save', 'master', 'master', 'save', 'master', 'master', 'kill', 'give', 'cause', ""that's"", ""i've"", 'already', 'done', ""body's"", 'breaking', 'feel', 'mind', 'getting', 'numb', 'bleeding', 'disconnection', 'lost', 'inside', 'forsaken', 'reflection', 'abandoning', ""i'm"", 'wide_awake']",Topic 14,Topic 1,Topic 3
FrBxNiIOJ3t1XHBM.txt,"['anybody', 'find', 'somebody', 'love', 'morning', 'get', 'die', 'little', 'barely', 'stand', 'foot', 'take', 'look', 'take', 'look', 'mirror', 'cry', 'lord', 'spend', 'year', 'believing', ""can't"", 'get', 'relief', 'lord', 'somebody', 'somebody', 'somebody', 'somebody', 'anybody', 'find', 'somebody', 'love', 'work', 'hard', 'work', 'hard', 'everyday', 'life', 'work', 'till', 'ache', 'bone', 'end', 'end', 'day', 'take', 'home', 'hard', 'earned', 'pay', 'get', 'knee', 'knee', 'start', 'pray', 'praise_lord', 'til', 'tear', 'run', 'eye', 'lord', 'somebody', 'somebody', 'somebody', 'please', 'anybody', 'find', 'somebody', 'love', 'want', 'help', 'every', 'day', 'try', 'try', 'try', 'everybody', 'want', 'put', 'say', ""i'm"", ""goin'"", 'crazy', 'say', 'got', 'lot', 'water', 'brain', 'got', 'common_sense', 'got', 'nobody', 'left', 'believe', 'yeah', 'yeah', 'yeah', 'yeah', 'somebody', 'somebody', 'anybody', 'find', 'somebody', 'love', 'anybody', 'find', 'someone', 'love', 'got', 'feel', 'got', 'rhythm', 'keep', 'losing', 'beat', 'keep', 'losing', 'losing', ""i'm"", ""i'm"", 'alright', ""he's"", 'alright', ""ain't"", 'gonna', 'face', 'defeat', 'gotta', 'get', 'prison_cell', 'one', 'day', ""i'm"", 'gonna', 'free', 'lord', 'find', 'somebody', 'love', 'find', 'somebody', 'love', 'find', 'somebody', 'love', 'find', 'somebody', 'love', 'find', 'somebody', 'love', 'find', 'somebody', 'love', 'find', 'somebody', 'love', 'find', 'somebody', 'love', 'find', 'somebody', 'love', 'find', 'somebody', 'love', 'somebody', 'somebody', 'somebody', 'somebody', 'somebody', 'find', 'somebody', 'find', 'somebody', 'love', 'anybody', 'find', 'somebody', 'love', 'find', 'somebody', 'love', 'find', 'somebody', 'love', 'find', 'somebody', 'love', 'find', 'find', 'find', 'find', 'somebody', 'love', 'somebody', 'love', 'find', 'somebody', 'love']",Topic 14,Topic 9,Topic 11
frc5L98QSDfKvoeB.txt,"['day', 'wake', 'pit', 'chest', 'thought', ""can't"", 'put', 'rest', ""there's"", 'worry', ""can't"", 'place', 'night', 'restless', 'quiet', 'come', 'lay', 'wait', 'sun', ""there's"", 'trouble', 'show', 'face', 'came', 'nowhere', 'cut', 'noise', 'make', 'sense', 'madness', 'listen', 'voice', 'darling', 'ease', 'mind', 'help', 'leave', 'lonely', 'thought', 'behind', 'pull', 'feel', 'sanity', 'start', 'unwind', 'darling', 'ease', 'mind', ""i'll"", 'admit', 'moment', 'felt', 'afraid', 'show', 'mess', 'made', 'piece', 'usually', 'hide', 'collect', 'steady', 'hand', 'language', 'understand', 'feel', 'put', 'back', 'together', 'inside', 'came', 'nowhere', 'cut', 'noise', 'make', 'sense', 'madness', 'listen', 'voice', 'darling', 'ease', 'mind', 'help', 'leave', 'lonely', 'thought', 'behind', 'pull', 'feel', 'sanity', 'start', 'unwind', 'darling', 'ease', 'mind', 'darling', 'ease', 'mind', 'help', 'leave', 'lonely', 'thought', 'behind', 'pull', 'feel', 'sanity', 'start', 'unwind', 'darling', 'ease', 'mind']",Topic 14,Topic 3,Topic 4
